case_type,metric,frame_index,value_mean
class_6_to_3_error,max_abs_pressure,32,143.88363647460938
class_6_to_3_error,max_abs_pressure,33,151.5238037109375
class_6_to_3_error,max_abs_pressure,34,159.01678466796875
class_6_to_3_error,max_abs_pressure,35,164.61978149414062
class_6_to_3_error,max_abs_pressure,36,168.37013244628906
class_6_to_3_error,max_abs_pressure,37,173.83084106445312
class_6_to_3_error,max_abs_pressure,38,176.76708984375
class_6_to_3_error,max_abs_pressure,39,178.85630798339844
class_6_to_3_error,max_abs_pressure,40,180.3370819091797
class_6_to_3_error,max_abs_pressure,41,181.78651428222656
class_6_to_3_error,max_abs_pressure,42,187.62701416015625
class_6_to_3_error,max_abs_pressure,43,184.61106872558594
class_6_to_3_error,max_abs_pressure,44,180.50079345703125
class_6_to_3_error,max_abs_pressure,45,176.8353729248047
class_6_to_3_error,max_abs_pressure,46,172.73666381835938
class_6_to_3_error,max_abs_pressure,47,165.75604248046875
class_6_to_3_error,max_abs_pressure,48,159.04908752441406
class_6_to_3_error,max_abs_pressure,49,151.472412109375
class_6_to_3_error,max_abs_pressure,50,141.41290283203125
class_6_to_3_error,max_abs_pressure,51,132.7544403076172
class_6_to_3_error,max_abs_pressure,52,124.1536636352539
class_6_to_3_error,max_abs_pressure,53,113.79651641845703
class_6_to_3_error,max_abs_pressure,54,102.35098266601562
class_6_to_3_error,max_abs_pressure,55,85.61184692382812
class_6_to_3_error,max_abs_pressure,56,69.82307434082031
class_6_to_3_error,max_abs_pressure,57,53.53955078125
class_6_to_3_error,max_abs_pressure,58,38.39815902709961
class_6_to_3_error,max_abs_pressure,59,27.301939010620117
class_6_to_3_error,max_abs_pressure,60,17.797016143798828
class_6_to_3_error,max_abs_pressure,61,11.806831359863281
class_6_to_3_error,max_abs_pressure,62,8.677443504333496
class_6_to_3_error,max_abs_pressure,63,6.863295078277588
class_6_to_3_error,max_abs_pressure,64,5.511805057525635
class_6_to_3_error,max_abs_pressure,65,4.472808837890625
class_6_to_3_error,max_abs_pressure,66,3.5646133422851562
class_6_to_3_error,max_abs_pressure,67,2.6287529468536377
class_6_to_3_error,max_abs_pressure,68,2.0130813121795654
class_6_to_3_error,max_abs_pressure,69,1.5663037300109863
class_6_to_3_error,max_abs_pressure,70,1.3217984437942505
class_6_to_3_error,max_abs_pressure,71,0.9505869746208191
class_6_to_3_error,max_abs_pressure,72,0.7839828729629517
class_6_to_3_error,max_abs_pressure,73,0.6513791680335999
class_6_to_3_error,max_abs_pressure,74,0.5400680303573608
class_6_to_3_error,max_abs_pressure,75,0.44882434606552124
class_6_to_3_error,max_abs_pressure,76,0.36342012882232666
class_6_to_3_error,max_abs_pressure,77,0.2840689420700073
class_6_to_3_error,max_abs_pressure,78,0.22423192858695984
class_6_to_3_error,max_abs_pressure,79,0.1821221560239792
class_6_to_3_error,max_abs_pressure,80,0.14876218140125275
class_6_to_3_error,active_area,1,95.71910095214844
class_6_to_3_error,active_area,2,539.3370971679688
class_6_to_3_error,active_area,3,606.9100952148438
class_6_to_3_error,active_area,4,620.2471923828125
class_6_to_3_error,active_area,5,588.8427124023438
class_6_to_3_error,active_area,6,438.2696533203125
class_6_to_3_error,active_area,7,243.1685333251953
class_6_to_3_error,active_area,8,531.7864990234375
class_6_to_3_error,active_area,9,608.5955200195312
class_6_to_3_error,active_area,10,623.0674438476562
class_6_to_3_error,active_area,11,594.2247314453125
class_6_to_3_error,active_area,12,461.7977600097656
class_6_to_3_error,active_area,13,292.0674133300781
class_6_to_3_error,active_area,14,535.9775390625
class_6_to_3_error,active_area,15,630.2471923828125
class_6_to_3_error,active_area,16,645.7977294921875
class_6_to_3_error,active_area,17,609.8202514648438
class_6_to_3_error,active_area,18,482.40447998046875
class_6_to_3_error,active_area,19,461.3146057128906
class_6_to_3_error,active_area,20,648.9213256835938
class_6_to_3_error,active_area,21,727.483154296875
class_6_to_3_error,active_area,22,737.7528076171875
class_6_to_3_error,active_area,23,725.7191162109375
class_6_to_3_error,active_area,24,704.4044799804688
class_6_to_3_error,active_area,25,700.471923828125
class_6_to_3_error,active_area,26,729.3483276367188
class_6_to_3_error,active_area,27,744.9100952148438
class_6_to_3_error,active_area,28,746.96630859375
class_6_to_3_error,active_area,29,741.6966552734375
class_6_to_3_error,active_area,30,722.05615234375
class_6_to_3_error,active_area,31,722.2359619140625
class_6_to_3_error,active_area,32,744.044921875
class_6_to_3_error,active_area,33,755.8089599609375
class_6_to_3_error,active_area,34,753.539306640625
class_6_to_3_error,active_area,35,737.8202514648438
class_6_to_3_error,active_area,36,717.1797485351562
class_6_to_3_error,active_area,37,716.516845703125
class_6_to_3_error,active_area,38,737.7415771484375
class_6_to_3_error,active_area,39,750.1235961914062
class_6_to_3_error,active_area,40,747.9325561523438
class_6_to_3_error,active_area,41,733.1011352539062
class_6_to_3_error,active_area,42,715.438232421875
class_6_to_3_error,active_area,43,720.3483276367188
class_6_to_3_error,active_area,44,737.8314819335938
class_6_to_3_error,active_area,45,745.7191162109375
class_6_to_3_error,active_area,46,741.7415771484375
class_6_to_3_error,active_area,47,727.539306640625
class_6_to_3_error,active_area,48,711.6853637695312
class_6_to_3_error,active_area,49,713.0899047851562
class_6_to_3_error,active_area,50,728.3483276367188
class_6_to_3_error,active_area,51,732.8089599609375
class_6_to_3_error,active_area,52,727.7864990234375
class_6_to_3_error,active_area,53,708.1572875976562
class_6_to_3_error,active_area,54,683.05615234375
class_6_to_3_error,active_area,55,678.8988647460938
class_6_to_3_error,active_area,56,693.3595581054688
class_6_to_3_error,active_area,57,696.8427124023438
class_6_to_3_error,active_area,58,675.0899047851562
class_6_to_3_error,active_area,59,621.8314819335938
class_6_to_3_error,active_area,60,552.0899047851562
class_6_to_3_error,active_area,61,538.1685180664062
class_6_to_3_error,active_area,62,589.03369140625
class_6_to_3_error,active_area,63,627.8202514648438
class_6_to_3_error,active_area,64,619.1572875976562
class_6_to_3_error,active_area,65,569.1910400390625
class_6_to_3_error,active_area,66,489.494384765625
class_6_to_3_error,active_area,67,502.6741638183594
class_6_to_3_error,active_area,68,581.01123046875
class_6_to_3_error,active_area,69,621.955078125
class_6_to_3_error,active_area,70,606.0899047851562
class_6_to_3_error,active_area,71,543.7528076171875
class_6_to_3_error,active_area,72,475.13482666015625
class_6_to_3_error,active_area,73,492.494384765625
class_6_to_3_error,active_area,74,567.6516723632812
class_6_to_3_error,active_area,75,610.8089599609375
class_6_to_3_error,active_area,76,593.3370971679688
class_6_to_3_error,active_area,77,540.8202514648438
class_6_to_3_error,active_area,78,477.7078552246094
class_6_to_3_error,active_area,79,486.1910095214844
class_6_to_3_error,active_area,80,562.9325561523438
class_6_to_3_error,motion_energy,1,0.009888563305139542
class_6_to_3_error,motion_energy,2,0.013248896226286888
class_6_to_3_error,motion_energy,3,0.01546065416187048
class_6_to_3_error,motion_energy,4,0.017070896923542023
class_6_to_3_error,motion_energy,5,0.019042201340198517
class_6_to_3_error,motion_energy,6,0.023484641686081886
class_6_to_3_error,motion_energy,7,0.032649703323841095
class_6_to_3_error,motion_energy,8,0.04127373918890953
class_6_to_3_error,motion_energy,9,0.04727089777588844
class_6_to_3_error,motion_energy,10,0.05153043568134308
class_6_to_3_error,motion_energy,11,0.0567781887948513
class_6_to_3_error,motion_energy,12,0.06702273339033127
class_6_to_3_error,motion_energy,13,0.09052528440952301
class_6_to_3_error,motion_energy,14,0.13650712370872498
class_6_to_3_error,motion_energy,15,0.15768247842788696
class_6_to_3_error,motion_energy,16,0.18796852231025696
class_6_to_3_error,motion_energy,17,0.21719972789287567
class_6_to_3_error,motion_energy,18,0.29648274183273315
class_6_to_3_error,motion_energy,19,0.5945580005645752
class_6_to_3_error,motion_energy,20,1.2849249839782715
class_6_to_3_error,motion_energy,21,1.1091705560684204
class_6_to_3_error,motion_energy,22,0.8733894228935242
class_6_to_3_error,motion_energy,23,0.8126911520957947
class_6_to_3_error,motion_energy,24,0.8204642534255981
class_6_to_3_error,motion_energy,25,0.8947033882141113
class_6_to_3_error,motion_energy,26,0.9002649784088135
class_6_to_3_error,motion_energy,27,0.8835440874099731
class_6_to_3_error,motion_energy,28,0.9255133867263794
class_6_to_3_error,motion_energy,29,0.8886886835098267
class_6_to_3_error,motion_energy,30,0.9033942818641663
class_6_to_3_error,motion_energy,31,0.8844755291938782
class_6_to_3_error,motion_energy,32,0.849348783493042
class_6_to_3_error,motion_energy,33,0.7940341234207153
class_6_to_3_error,motion_energy,34,0.7399671673774719
class_6_to_3_error,motion_energy,35,0.7160348892211914
class_6_to_3_error,motion_energy,36,0.7039286494255066
class_6_to_3_error,motion_energy,37,0.6874915361404419
class_6_to_3_error,motion_energy,38,0.6562573909759521
class_6_to_3_error,motion_energy,39,0.61595618724823
class_6_to_3_error,motion_energy,40,0.6959269642829895
class_6_to_3_error,motion_energy,41,0.6289434432983398
class_6_to_3_error,motion_energy,42,0.5978687405586243
class_6_to_3_error,motion_energy,43,0.6283760666847229
class_6_to_3_error,motion_energy,44,0.6525222659111023
class_6_to_3_error,motion_energy,45,0.6845414638519287
class_6_to_3_error,motion_energy,46,0.7020545601844788
class_6_to_3_error,motion_energy,47,0.7076342105865479
class_6_to_3_error,motion_energy,48,0.7296490669250488
class_6_to_3_error,motion_energy,49,0.7376922369003296
class_6_to_3_error,motion_energy,50,0.7748436331748962
class_6_to_3_error,motion_energy,51,0.8063092231750488
class_6_to_3_error,motion_energy,52,0.8466742634773254
class_6_to_3_error,motion_energy,53,0.9062013030052185
class_6_to_3_error,motion_energy,54,0.9869385361671448
class_6_to_3_error,motion_energy,55,1.097684383392334
class_6_to_3_error,motion_energy,56,1.2815392017364502
class_6_to_3_error,motion_energy,57,1.0756096839904785
class_6_to_3_error,motion_energy,58,0.8431463241577148
class_6_to_3_error,motion_energy,59,0.6777340173721313
class_6_to_3_error,motion_energy,60,0.47546643018722534
class_6_to_3_error,motion_energy,61,0.2931175231933594
class_6_to_3_error,motion_energy,62,0.2264542132616043
class_6_to_3_error,motion_energy,63,0.1882614642381668
class_6_to_3_error,motion_energy,64,0.15786592662334442
class_6_to_3_error,motion_energy,65,0.1344238817691803
class_6_to_3_error,motion_energy,66,0.1266220360994339
class_6_to_3_error,motion_energy,67,0.09172762930393219
class_6_to_3_error,motion_energy,68,0.0776355043053627
class_6_to_3_error,motion_energy,69,0.06878157705068588
class_6_to_3_error,motion_energy,70,0.05847962945699692
class_6_to_3_error,motion_energy,71,0.04624799266457558
class_6_to_3_error,motion_energy,72,0.036282628774642944
class_6_to_3_error,motion_energy,73,0.02968568727374077
class_6_to_3_error,motion_energy,74,0.02574431523680687
class_6_to_3_error,motion_energy,75,0.02294333279132843
class_6_to_3_error,motion_energy,76,0.018943924456834793
class_6_to_3_error,motion_energy,77,0.014864089898765087
class_6_to_3_error,motion_energy,78,0.011197922751307487
class_6_to_3_error,motion_energy,79,0.008785133250057697
