sample_id,file_path,subject_id,gesture,active_length,max_abs_delta,mean_abs_delta,active_area_mean,active_area_max,motion_energy,true_label,pred_label,correct,top1_confidence,true_class_probability,pred_class_probability,probability_margin
5785,/home/yaxin/datasets/TacAct-original/21_10_R_14.xlsx,21,10,80,191.0,1.5062071084976196,706.4000244140625,951.0,0.8254048824310303,9,9,1,0.9999840259552002,0.9999840259552002,0.9999840259552002,0.9999746876546851
5786,/home/yaxin/datasets/TacAct-original/21_10_R_15.xlsx,21,10,80,194.90060424804688,1.4118794202804565,704.6500244140625,937.0,0.813552975654602,9,9,1,0.9999769926071168,0.9999769926071168,0.9999769926071168,0.9999646293827028
5787,/home/yaxin/datasets/TacAct-original/21_10_R_16.xlsx,21,10,80,192.9118194580078,1.3513567447662354,697.8624877929688,945.0,0.7678365707397461,9,9,1,0.999981164932251,0.999981164932251,0.999981164932251,0.9999700527396271
5788,/home/yaxin/datasets/TacAct-original/21_10_R_17.xlsx,21,10,80,251.5808868408203,1.5863929986953735,723.0999755859375,949.0,0.8527140617370605,9,9,1,0.999983549118042,0.999983549118042,0.999983549118042,0.9999735952451374
5789,/home/yaxin/datasets/TacAct-original/21_10_R_18.xlsx,21,10,80,231.0,1.5811353921890259,726.0499877929688,943.0,0.8399656414985657,9,9,1,0.9999812841415404,0.9999812841415404,0.9999812841415404,0.9999710641886849
5790,/home/yaxin/datasets/TacAct-original/21_10_R_19.xlsx,21,10,80,212.0,1.4115636348724365,713.0625,934.0,0.7918749451637268,9,9,1,0.9999841451644896,0.9999841451644896,0.9999841451644896,0.9999741841347712
5791,/home/yaxin/datasets/TacAct-original/21_10_R_2.xlsx,21,10,80,222.146240234375,1.1080983877182007,713.4874877929688,947.0,0.6929366588592529,9,9,1,0.9999880790710448,0.9999880790710448,0.9999880790710448,0.999980978232088
5792,/home/yaxin/datasets/TacAct-original/21_10_R_20.xlsx,21,10,80,170.0,1.6576697826385498,727.5875244140625,941.0,0.8883979916572571,9,9,1,0.9999778270721436,0.9999778270721436,0.9999778270721436,0.9999651018215445
5793,/home/yaxin/datasets/TacAct-original/21_10_R_3.xlsx,21,10,80,218.0,1.4718332290649414,725.6124877929688,965.0,0.8026968836784363,9,9,1,0.999986171722412,0.999986171722412,0.999986171722412,0.9999776473432574
5794,/home/yaxin/datasets/TacAct-original/21_10_R_4.xlsx,21,10,80,160.63134765625,1.1838030815124512,711.7249755859375,945.0,0.7147406339645386,9,9,1,0.9999903440475464,0.9999903440475464,0.9999903440475464,0.9999838881458345
5795,/home/yaxin/datasets/TacAct-original/21_10_R_5.xlsx,21,10,80,233.68185424804688,1.2825700044631958,710.6875,946.0,0.7826048135757446,9,9,1,0.9999873638153076,0.9999873638153076,0.9999873638153076,0.9999790389092595
5796,/home/yaxin/datasets/TacAct-original/21_10_R_6.xlsx,21,10,80,181.0,1.3289180994033813,701.1875,942.0,0.7654003500938416,9,9,1,0.9999860525131226,0.9999860525131226,0.9999860525131226,0.9999772895807837
5797,/home/yaxin/datasets/TacAct-original/21_10_R_7.xlsx,21,10,80,206.48599243164062,1.2141956090927124,713.0,942.0,0.7895516157150269,9,9,1,0.9999885559082032,0.9999885559082032,0.9999885559082032,0.9999810145686753
5798,/home/yaxin/datasets/TacAct-original/21_10_R_8.xlsx,21,10,80,170.04083251953125,1.295134425163269,699.5374755859375,943.0,0.766335666179657,9,9,1,0.9999862909317015,0.9999862909317015,0.9999862909317015,0.9999776966451462
5799,/home/yaxin/datasets/TacAct-original/21_10_R_9.xlsx,21,10,80,211.7321014404297,1.145607352256775,688.5374755859375,946.0,0.7259321808815002,9,9,1,0.9999862909317015,0.9999862909317015,0.9999862909317015,0.9999772403853057
5800,/home/yaxin/datasets/TacAct-original/21_11_L_1.xlsx,21,11,80,98.34333801269531,0.7040485143661499,725.1124877929688,856.0,0.2377120703458786,10,10,1,0.9999936819076538,0.9999936819076538,0.9999936819076538,0.9999905006084191
5801,/home/yaxin/datasets/TacAct-original/21_11_L_10.xlsx,21,11,80,60.91415786743164,0.6662886738777161,697.3250122070312,836.0,0.24091604351997375,10,10,1,0.9999816417694092,0.9999816417694092,0.9999816417694092,0.9999754959235361
5802,/home/yaxin/datasets/TacAct-original/21_11_L_11.xlsx,21,11,80,73.81624603271484,0.568234920501709,685.8624877929688,839.0,0.24222327768802643,10,10,1,0.9999945163726808,0.9999945163726808,0.9999945163726808,0.9999909870041394
5803,/home/yaxin/datasets/TacAct-original/21_11_L_12.xlsx,21,11,80,71.0567626953125,0.5496482849121094,678.2249755859375,841.0,0.22424142062664032,10,10,1,0.9999932050704956,0.9999932050704956,0.9999932050704956,0.9999892233058745
5804,/home/yaxin/datasets/TacAct-original/21_11_L_13.xlsx,21,11,80,62.20094680786133,0.7062796354293823,721.5750122070312,842.0,0.24737288057804108,10,10,1,0.9998928308486938,0.9998928308486938,0.9998928308486938,0.9998068298009457
5805,/home/yaxin/datasets/TacAct-original/21_11_L_14.xlsx,21,11,80,99.34149169921875,0.6215826869010925,698.5750122070312,843.0,0.2489062249660492,10,10,1,0.9999934434890748,0.9999934434890748,0.9999934434890748,0.9999901386813691
5806,/home/yaxin/datasets/TacAct-original/21_11_L_15.xlsx,21,11,80,97.8227310180664,0.7058391571044922,707.3250122070312,833.0,0.2585434317588806,10,10,1,0.9999896287918092,0.9999896287918092,0.9999896287918092,0.9999838932508284
5807,/home/yaxin/datasets/TacAct-original/21_11_L_16.xlsx,21,11,80,142.37767028808594,0.7614647746086121,713.6124877929688,853.0,0.27099043130874634,10,10,1,0.9999943971633912,0.9999943971633912,0.9999943971633912,0.9999908157287792
5808,/home/yaxin/datasets/TacAct-original/21_11_L_17.xlsx,21,11,80,105.3525619506836,0.6128894686698914,694.9000244140625,847.0,0.25683024525642395,10,10,1,0.9999723434448242,0.9999723434448242,0.9999723434448242,0.9999509528388444
5809,/home/yaxin/datasets/TacAct-original/21_11_L_18.xlsx,21,11,80,110.81973266601562,0.5585063695907593,680.1124877929688,854.0,0.25530028343200684,10,10,1,0.9999949932098388,0.9999949932098388,0.9999949932098388,0.9999921193991667
5810,/home/yaxin/datasets/TacAct-original/21_11_L_19.xlsx,21,11,80,102.79085540771484,0.6402955055236816,699.9500122070312,849.0,0.25616127252578735,10,10,1,0.9999960660934448,0.9999960660934448,0.9999960660934448,0.9999936497642921
5811,/home/yaxin/datasets/TacAct-original/21_11_L_2.xlsx,21,11,80,53.809974670410156,0.6941472887992859,702.6749877929688,835.0,0.24098485708236694,10,10,1,0.9999884366989136,0.9999884366989136,0.9999884366989136,0.9999812566893524
5812,/home/yaxin/datasets/TacAct-original/21_11_L_20.xlsx,21,11,80,90.27037811279297,0.6333214044570923,700.5625,845.0,0.25726327300071716,10,10,1,0.9999949932098388,0.9999949932098388,0.9999949932098388,0.9999918395460553
5813,/home/yaxin/datasets/TacAct-original/21_11_L_3.xlsx,21,11,80,51.59370803833008,0.5779250860214233,696.2625122070312,834.0,0.22990287840366364,10,10,1,0.9999843835830688,0.9999843835830688,0.9999843835830688,0.9999745719678685
5814,/home/yaxin/datasets/TacAct-original/21_11_L_4.xlsx,21,11,80,80.72960662841797,0.6378560066223145,693.5125122070312,840.0,0.24850110709667206,10,10,1,0.999995231628418,0.999995231628418,0.999995231628418,0.999992648919033
5815,/home/yaxin/datasets/TacAct-original/21_11_L_5.xlsx,21,11,80,46.94164276123047,0.5460677146911621,676.7249755859375,819.0,0.22793054580688477,10,10,1,0.9999805688858032,0.9999805688858032,0.9999805688858032,0.9999674262662666
5816,/home/yaxin/datasets/TacAct-original/21_11_L_6.xlsx,21,11,80,104.948486328125,0.5199517011642456,672.5125122070312,829.0,0.2202521413564682,10,10,1,0.999994158744812,0.999994158744812,0.999994158744812,0.9999908711108674
5817,/home/yaxin/datasets/TacAct-original/21_11_L_7.xlsx,21,11,80,68.29727935791016,0.660449743270874,702.8624877929688,840.0,0.24569036066532135,10,10,1,0.9999914169311525,0.9999914169311525,0.9999914169311525,0.9999875228495513
5818,/home/yaxin/datasets/TacAct-original/21_11_L_8.xlsx,21,11,80,63.11587142944336,0.6972616910934448,705.4500122070312,841.0,0.26058244705200195,10,10,1,0.999995231628418,0.999995231628418,0.999995231628418,0.9999922855340628
5819,/home/yaxin/datasets/TacAct-original/21_11_L_9.xlsx,21,11,80,115.22315979003906,0.571223258972168,672.8624877929688,815.0,0.25299155712127686,10,10,1,0.999992609024048,0.999992609024048,0.999992609024048,0.9999877055406615
5820,/home/yaxin/datasets/TacAct-original/21_11_R_1.xlsx,21,11,80,96.36901092529297,0.6070149540901184,689.6375122070312,871.0,0.2763202488422394,10,10,1,0.999984622001648,0.999984622001648,0.999984622001648,0.9999742120062365
5821,/home/yaxin/datasets/TacAct-original/21_11_R_10.xlsx,21,11,80,145.95773315429688,0.501228928565979,627.8375244140625,814.0,0.24130572378635406,10,10,1,0.999990701675415,0.999990701675415,0.999990701675415,0.9999857369834899
5822,/home/yaxin/datasets/TacAct-original/21_11_R_11.xlsx,21,11,80,101.27896118164062,0.5224525332450867,633.0,808.0,0.218713641166687,10,10,1,0.999995231628418,0.999995231628418,0.999995231628418,0.9999926721245629
5823,/home/yaxin/datasets/TacAct-original/21_11_R_12.xlsx,21,11,80,85.866943359375,0.4841457009315491,608.3499755859375,803.0,0.22364020347595215,10,10,1,0.999991774559021,0.999991774559021,0.999991774559021,0.9999875633325246
5824,/home/yaxin/datasets/TacAct-original/21_11_R_13.xlsx,21,11,80,108.61930847167969,0.5596553683280945,645.1124877929688,836.0,0.24627260863780975,10,10,1,0.9999902248382568,0.9999902248382568,0.9999902248382568,0.9999831715249456
5825,/home/yaxin/datasets/TacAct-original/21_11_R_14.xlsx,21,11,80,65.31758880615234,0.46228307485580444,618.9749755859375,803.0,0.20406173169612885,10,10,1,0.9999935626983644,0.9999935626983644,0.9999935626983644,0.9999905028646482
5826,/home/yaxin/datasets/TacAct-original/21_11_R_15.xlsx,21,11,80,77.95547485351562,0.48019641637802124,628.3250122070312,825.0,0.22398820519447327,10,10,1,0.9999964237213136,0.9999964237213136,0.9999964237213136,0.9999942460326566
5827,/home/yaxin/datasets/TacAct-original/21_11_R_16.xlsx,21,11,80,62.77830505371094,0.4761502146720886,627.7125244140625,828.0,0.21975292265415192,10,10,1,0.9999942779541016,0.9999942779541016,0.9999942779541016,0.9999911046888883
5828,/home/yaxin/datasets/TacAct-original/21_11_R_17.xlsx,21,11,80,91.00428009033203,0.45828524231910706,610.25,787.0,0.2168910652399063,10,10,1,0.9999934434890748,0.9999934434890748,0.9999934434890748,0.9999898862736246
5829,/home/yaxin/datasets/TacAct-original/21_11_R_18.xlsx,21,11,80,109.46829223632812,0.5515905618667603,638.2374877929688,846.0,0.23903994262218475,10,10,1,0.999992847442627,0.999992847442627,0.999992847442627,0.9999879577899264
5830,/home/yaxin/datasets/TacAct-original/21_11_R_19.xlsx,21,11,80,108.99969482421875,0.5277161598205566,631.0250244140625,817.0,0.2366587072610855,10,10,1,0.9999946355819702,0.9999946355819702,0.9999946355819702,0.9999916120361831
5831,/home/yaxin/datasets/TacAct-original/21_11_R_2.xlsx,21,11,80,128.21978759765625,0.527635931968689,647.1875,840.0,0.2373836785554886,10,10,1,0.9999891519546508,0.9999891519546508,0.9999891519546508,0.9999812540208949
5832,/home/yaxin/datasets/TacAct-original/21_11_R_20.xlsx,21,11,80,76.326171875,0.5108208060264587,634.0374755859375,812.0,0.23441419005393982,10,10,1,0.9999936819076538,0.9999936819076538,0.9999936819076538,0.9999900352290751
5833,/home/yaxin/datasets/TacAct-original/21_11_R_3.xlsx,21,11,80,74.85836029052734,0.470026433467865,622.7625122070312,828.0,0.22316281497478485,10,10,1,0.9999933242797852,0.9999933242797852,0.9999933242797852,0.9999898619516898
5834,/home/yaxin/datasets/TacAct-original/21_11_R_4.xlsx,21,11,80,119.56111907958984,0.5450856685638428,633.6624755859375,830.0,0.24372975528240204,10,10,1,0.9999885559082032,0.9999885559082032,0.9999885559082032,0.9999800533078088
5835,/home/yaxin/datasets/TacAct-original/21_11_R_5.xlsx,21,11,80,89.83551788330078,0.49108457565307617,624.7625122070312,797.0,0.23142756521701813,10,10,1,0.9999879598617554,0.9999879598617554,0.9999879598617554,0.9999802436122991
5836,/home/yaxin/datasets/TacAct-original/21_11_R_6.xlsx,21,11,80,104.948486328125,0.5446077585220337,620.9749755859375,825.0,0.25547704100608826,10,10,1,0.9999903440475464,0.9999903440475464,0.9999903440475464,0.9999843346981834
5837,/home/yaxin/datasets/TacAct-original/21_11_R_7.xlsx,21,11,80,144.57937622070312,0.4859960973262787,624.0250244140625,831.0,0.21881721913814545,10,10,1,0.9999929666519164,0.9999929666519164,0.9999929666519164,0.9999896344359057
5838,/home/yaxin/datasets/TacAct-original/21_11_R_8.xlsx,21,11,80,71.74663543701172,0.49530643224716187,629.5,805.0,0.22015874087810516,10,10,1,0.9999938011169434,0.9999938011169434,0.9999938011169434,0.9999905343274804
5839,/home/yaxin/datasets/TacAct-original/21_11_R_9.xlsx,21,11,80,150.61595153808594,0.5235520601272583,631.4500122070312,835.0,0.26064878702163696,10,10,1,0.999990701675415,0.999990701675415,0.999990701675415,0.9999838513481336
5840,/home/yaxin/datasets/TacAct-original/21_12_L_1.xlsx,21,12,80,196.0,2.518817186355591,824.2000122070312,944.0,1.3396998643875122,11,11,1,0.9986069798469543,0.9986069798469543,0.9986069798469543,0.9980958823580296
5841,/home/yaxin/datasets/TacAct-original/21_12_L_10.xlsx,21,12,80,180.0,2.2096309661865234,785.3375244140625,931.0,1.245484709739685,11,11,1,0.9998127818107604,0.9998127818107604,0.9998127818107604,0.9997429066570475
5842,/home/yaxin/datasets/TacAct-original/21_12_L_11.xlsx,21,12,80,182.0,2.0499260425567627,782.5250244140625,947.0,1.1695314645767212,11,11,1,0.9999364614486694,0.9999364614486694,0.9999364614486694,0.999913361381914
5843,/home/yaxin/datasets/TacAct-original/21_12_L_12.xlsx,21,12,80,217.82351684570312,2.1201250553131104,783.4874877929688,939.0,1.2473938465118408,11,11,1,0.9999585151672364,0.9999585151672364,0.9999585151672364,0.9999424887282659
5844,/home/yaxin/datasets/TacAct-original/21_12_L_13.xlsx,21,12,80,193.90621948242188,2.5502421855926514,799.9749755859375,941.0,1.2968660593032837,11,11,1,0.9996992349624634,0.9996992349624634,0.9996992349624634,0.9995436019235058
5845,/home/yaxin/datasets/TacAct-original/21_12_L_14.xlsx,21,12,80,174.02638244628906,2.4547202587127686,801.3499755859375,941.0,1.2919468879699707,11,11,1,0.9999372959136964,0.9999372959136964,0.9999372959136964,0.9999159837389017
5846,/home/yaxin/datasets/TacAct-original/21_12_L_15.xlsx,21,12,80,199.1635284423828,1.9688632488250732,795.0875244140625,935.0,1.0903410911560059,11,11,1,0.9994496703147888,0.9994496703147888,0.9994496703147888,0.9992729988007342
5847,/home/yaxin/datasets/TacAct-original/21_12_L_16.xlsx,21,12,80,179.8272705078125,2.1876139640808105,779.875,924.0,1.2429819107055664,11,11,1,0.9997372031211852,0.9997372031211852,0.9997372031211852,0.9996187441283836
5848,/home/yaxin/datasets/TacAct-original/21_12_L_17.xlsx,21,12,80,180.9210662841797,2.2067508697509766,784.4249877929688,936.0,1.2965079545974731,11,11,1,0.9996789693832396,0.9996789693832396,0.9996789693832396,0.9995619753171923
5849,/home/yaxin/datasets/TacAct-original/21_12_L_18.xlsx,21,12,80,157.78968811035156,2.2860159873962402,785.75,948.0,1.3248127698898315,11,11,1,0.9998676776885986,0.9998676776885986,0.9998676776885986,0.9998232344696589
5850,/home/yaxin/datasets/TacAct-original/21_12_L_19.xlsx,21,12,80,201.2799530029297,2.6219029426574707,787.3875122070312,951.0,1.4299583435058594,11,11,1,0.999614715576172,0.999614715576172,0.999614715576172,0.9994491633115105
5851,/home/yaxin/datasets/TacAct-original/21_12_L_2.xlsx,21,12,80,233.03419494628906,2.0697522163391113,815.2374877929688,953.0,1.1662958860397339,11,11,1,0.9999103546142578,0.9999103546142578,0.9999103546142578,0.9998733923894179
5852,/home/yaxin/datasets/TacAct-original/21_12_L_20.xlsx,21,12,80,223.73794555664062,2.484346866607666,787.4749755859375,934.0,1.365146517753601,11,11,1,0.999717652797699,0.999717652797699,0.999717652797699,0.9995785630599131
5853,/home/yaxin/datasets/TacAct-original/21_12_L_3.xlsx,21,12,80,219.6616973876953,2.0464134216308594,771.0374755859375,938.0,1.2293907403945923,11,11,1,0.9998923540115356,0.9998923540115356,0.9998923540115356,0.9998501693044091
5854,/home/yaxin/datasets/TacAct-original/21_12_L_4.xlsx,21,12,80,192.9118194580078,2.1788840293884277,768.9749755859375,923.0,1.2101823091506958,11,11,1,0.9999628067016602,0.9999628067016602,0.9999628067016602,0.9999495178008146
5855,/home/yaxin/datasets/TacAct-original/21_12_L_5.xlsx,21,12,80,220.25172424316406,1.9364219903945923,768.9874877929688,934.0,1.177849531173706,11,11,1,0.9999741315841676,0.9999741315841676,0.9999741315841676,0.9999641846652595
5856,/home/yaxin/datasets/TacAct-original/21_12_L_6.xlsx,21,12,80,200.0,2.4039745330810547,784.8875122070312,931.0,1.1501542329788208,11,11,1,0.9987844824790956,0.9987844824790956,0.9987844824790956,0.9982618676149287
5857,/home/yaxin/datasets/TacAct-original/21_12_L_7.xlsx,21,12,80,200.0,2.3168702125549316,784.6624755859375,940.0,1.2029272317886353,11,11,1,0.9993630051612854,0.9993630051612854,0.9993630051612854,0.9991487730003428
5858,/home/yaxin/datasets/TacAct-original/21_12_L_8.xlsx,21,12,80,197.0,2.221073627471924,778.1875,935.0,1.2467155456542969,11,11,1,0.9998617172241212,0.9998617172241212,0.9998617172241212,0.9998035329226697
5859,/home/yaxin/datasets/TacAct-original/21_12_L_9.xlsx,21,12,80,214.0,2.414721965789795,786.2750244140625,941.0,1.2805699110031128,11,11,1,0.9988952875137328,0.9988952875137328,0.9988952875137328,0.9981811525649391
5860,/home/yaxin/datasets/TacAct-original/21_12_R_1.xlsx,21,12,80,158.30592346191406,1.2026866674423218,744.1375122070312,913.0,0.8617457151412964,11,11,1,0.9999833106994628,0.9999833106994628,0.9999833106994628,0.999976836747919
5861,/home/yaxin/datasets/TacAct-original/21_12_R_10.xlsx,21,12,80,120.9987564086914,1.6071946620941162,743.5750122070312,912.0,0.8764427304267883,11,11,1,0.9997876286506652,0.9997876286506652,0.9997876286506652,0.9996673132845899
5862,/home/yaxin/datasets/TacAct-original/21_12_R_11.xlsx,21,12,80,120.9417953491211,1.7062549591064453,753.4500122070312,910.0,0.9223692417144775,11,11,1,0.9997407793998718,0.9997407793998718,0.9997407793998718,0.9995584659336602
5863,/home/yaxin/datasets/TacAct-original/21_12_R_12.xlsx,21,12,80,98.0,1.4324290752410889,740.4874877929688,901.0,0.813647985458374,11,11,1,0.999782383441925,0.999782383441925,0.999782383441925,0.9996508165640989
5864,/home/yaxin/datasets/TacAct-original/21_12_R_13.xlsx,21,12,80,116.0,1.1767579317092896,731.4749755859375,888.0,0.7673546671867371,11,11,1,0.9999493360519408,0.9999493360519408,0.9999493360519408,0.999931973619823
5865,/home/yaxin/datasets/TacAct-original/21_12_R_14.xlsx,21,12,80,121.0,1.2291383743286133,730.0250244140625,920.0,0.7761208415031433,11,11,1,0.9998111128807068,0.9998111128807068,0.9998111128807068,0.9997277663715067
5866,/home/yaxin/datasets/TacAct-original/21_12_R_15.xlsx,21,12,80,119.0,1.1800925731658936,737.6124877929688,904.0,0.7621324062347412,11,11,1,0.999951958656311,0.999951958656311,0.999951958656311,0.9999315712011594
5867,/home/yaxin/datasets/TacAct-original/21_12_R_16.xlsx,21,12,80,105.69495391845703,1.3285852670669556,744.5625,905.0,0.8167232871055603,11,11,1,0.9999613761901855,0.9999613761901855,0.9999613761901855,0.9999477162964467
5868,/home/yaxin/datasets/TacAct-original/21_12_R_17.xlsx,21,12,80,153.13905334472656,1.7055267095565796,759.0999755859375,915.0,0.934217631816864,11,11,1,0.9999339580535888,0.9999339580535888,0.9999339580535888,0.9999017943664511
5869,/home/yaxin/datasets/TacAct-original/21_12_R_18.xlsx,21,12,80,132.2539825439453,1.874094009399414,758.25,925.0,0.9466491937637329,11,11,1,0.9997275471687316,0.9997275471687316,0.9997275471687316,0.9995271181833231
5870,/home/yaxin/datasets/TacAct-original/21_12_R_19.xlsx,21,12,80,120.3212890625,1.4991209506988525,746.4375,916.0,0.8939555883407593,11,11,1,0.999932050704956,0.999932050704956,0.999932050704956,0.9999026066889201
5871,/home/yaxin/datasets/TacAct-original/21_12_R_2.xlsx,21,12,80,137.0,1.003700613975525,702.4124755859375,877.0,0.6793580651283264,11,11,1,0.999991774559021,0.999991774559021,0.999991774559021,0.9999885294898831
5872,/home/yaxin/datasets/TacAct-original/21_12_R_20.xlsx,21,12,80,131.39707946777344,1.731487512588501,752.2625122070312,924.0,0.9298102259635925,11,11,1,0.99957674741745,0.99957674741745,0.99957674741745,0.9992018984921742
5873,/home/yaxin/datasets/TacAct-original/21_12_R_3.xlsx,21,12,80,123.83466339111328,1.376450777053833,725.7000122070312,895.0,0.8841075897216797,11,11,1,0.9999918937683104,0.9999918937683104,0.9999918937683104,0.999987866525771
5874,/home/yaxin/datasets/TacAct-original/21_12_R_4.xlsx,21,12,80,174.0,1.5321004390716553,732.0499877929688,886.0,0.9460442662239075,11,11,1,0.9998780488967896,0.9998780488967896,0.9998780488967896,0.9998330408270704
5875,/home/yaxin/datasets/TacAct-original/21_12_R_5.xlsx,21,12,80,154.13058471679688,1.5739144086837769,741.5750122070312,912.0,0.9345589280128479,11,11,1,0.999818742275238,0.999818742275238,0.999818742275238,0.9997044415213169
5876,/home/yaxin/datasets/TacAct-original/21_12_R_6.xlsx,21,12,80,149.4984588623047,1.7183494567871094,736.0125122070312,909.0,0.9786455035209656,11,11,1,0.9999812841415404,0.9999812841415404,0.9999812841415404,0.9999718062163082
5877,/home/yaxin/datasets/TacAct-original/21_12_R_7.xlsx,21,12,80,173.9542236328125,1.6968332529067993,743.6375122070312,902.0,0.9849000573158264,11,11,1,0.9999860525131226,0.9999860525131226,0.9999860525131226,0.9999787758479215
5878,/home/yaxin/datasets/TacAct-original/21_12_R_8.xlsx,21,12,80,139.2147216796875,1.6173442602157593,747.8375244140625,918.0,0.9615883231163025,11,11,1,0.999879002571106,0.999879002571106,0.999879002571106,0.999805138046213
5879,/home/yaxin/datasets/TacAct-original/21_12_R_9.xlsx,21,12,80,140.85011291503906,1.6005802154541016,744.0374755859375,905.0,0.8710847496986389,11,11,1,0.9997256398200988,0.9997256398200988,0.9997256398200988,0.9996203971095383
5880,/home/yaxin/datasets/TacAct-original/21_1_L_1.xlsx,21,1,80,136.6412811279297,2.4222660064697266,743.3875122070312,844.0,0.38948333263397217,0,0,1,0.9999593496322632,0.9999593496322632,0.9999593496322632,0.9999344161515182
5881,/home/yaxin/datasets/TacAct-original/21_1_L_10.xlsx,21,1,80,142.4584197998047,2.2561862468719482,741.5,880.0,0.427602082490921,0,0,1,0.9999721050262452,0.9999721050262452,0.9999721050262452,0.999955998186124
5882,/home/yaxin/datasets/TacAct-original/21_1_L_11.xlsx,21,1,80,151.1474151611328,2.360795259475708,734.5750122070312,864.0,0.41213101148605347,0,0,1,0.999976396560669,0.999976396560669,0.999976396560669,0.9999618140354869
5883,/home/yaxin/datasets/TacAct-original/21_1_L_12.xlsx,21,1,80,125.68572235107422,2.3196635246276855,767.7874755859375,888.0,0.4075479507446289,0,0,1,0.9998997449874878,0.9998997449874878,0.9998997449874878,0.9998287177004386
5884,/home/yaxin/datasets/TacAct-original/21_1_L_13.xlsx,21,1,80,152.0,2.229642391204834,738.6875,864.0,0.4252593517303467,0,0,1,0.999968647956848,0.999968647956848,0.999968647956848,0.9999489436959265
5885,/home/yaxin/datasets/TacAct-original/21_1_L_14.xlsx,21,1,80,132.0,2.326288938522339,758.0499877929688,903.0,0.4156213104724884,0,0,1,0.9999535083770752,0.9999535083770752,0.9999535083770752,0.999920163070783
5886,/home/yaxin/datasets/TacAct-original/21_1_L_15.xlsx,21,1,80,148.4732666015625,2.1325206756591797,739.7249755859375,868.0,0.4059869349002838,0,0,1,0.9999725818634032,0.9999725818634032,0.9999725818634032,0.9999574833136647
5887,/home/yaxin/datasets/TacAct-original/21_1_L_16.xlsx,21,1,80,107.0,2.2165496349334717,753.7000122070312,899.0,0.40789514780044556,0,0,1,0.999969244003296,0.999969244003296,0.999969244003296,0.9999502197351832
5888,/home/yaxin/datasets/TacAct-original/21_1_L_17.xlsx,21,1,80,126.0,2.54844331741333,744.8624877929688,866.0,0.40365707874298096,0,0,1,0.9999604225158693,0.9999604225158693,0.9999604225158693,0.9999348706442107
5889,/home/yaxin/datasets/TacAct-original/21_1_L_18.xlsx,21,1,80,177.00157165527344,2.3836982250213623,738.4249877929688,858.0,0.398833304643631,0,0,1,0.9999675750732422,0.9999675750732422,0.9999675750732422,0.9999493869800062
5890,/home/yaxin/datasets/TacAct-original/21_1_L_19.xlsx,21,1,80,163.08009338378906,2.3570218086242676,731.4000244140625,849.0,0.38969072699546814,0,0,1,0.999961256980896,0.999961256980896,0.999961256980896,0.9999379898545158
5891,/home/yaxin/datasets/TacAct-original/21_1_L_2.xlsx,21,1,80,143.0,2.430168390274048,700.0875244140625,829.0,0.38049277663230896,0,0,1,0.9999611377716064,0.9999611377716064,0.9999611377716064,0.999937365133519
5892,/home/yaxin/datasets/TacAct-original/21_1_L_20.xlsx,21,1,80,133.2483673095703,2.7441229820251465,747.7999877929688,887.0,0.4154961407184601,0,0,1,0.9999401569366456,0.9999401569366456,0.9999401569366456,0.9999047295932543
5893,/home/yaxin/datasets/TacAct-original/21_1_L_3.xlsx,21,1,80,153.0,2.5137743949890137,712.5,853.0,0.3893161118030548,0,0,1,0.999914526939392,0.999914526939392,0.999914526939392,0.999847581006179
5894,/home/yaxin/datasets/TacAct-original/21_1_L_4.xlsx,21,1,80,132.2539825439453,2.1691832542419434,699.5750122070312,845.0,0.3545129597187042,0,0,1,0.9999679327011108,0.9999679327011108,0.9999679327011108,0.9999480771875824
5895,/home/yaxin/datasets/TacAct-original/21_1_L_5.xlsx,21,1,80,163.0,2.424442768096924,699.75,819.0,0.3873560428619385,0,0,1,0.9999712705612184,0.9999712705612184,0.9999712705612184,0.9999583163853459
5896,/home/yaxin/datasets/TacAct-original/21_1_L_6.xlsx,21,1,80,172.0,2.6641032695770264,717.3125,827.0,0.3992241322994232,0,0,1,0.9999380111694336,0.9999380111694336,0.9999380111694336,0.9998916581971571
5897,/home/yaxin/datasets/TacAct-original/21_1_L_7.xlsx,21,1,80,117.0,2.582235097885132,755.7874755859375,896.0,0.4805413782596588,0,0,1,0.9999537467956544,0.9999537467956544,0.9999537467956544,0.9999219249220915
5898,/home/yaxin/datasets/TacAct-original/21_1_L_8.xlsx,21,1,80,138.22032165527344,2.343188762664795,736.0875244140625,864.0,0.42893803119659424,0,0,1,0.9999599456787108,0.9999599456787108,0.9999599456787108,0.9999351405149354
5899,/home/yaxin/datasets/TacAct-original/21_1_L_9.xlsx,21,1,80,114.0,2.2782158851623535,738.8499755859375,885.0,0.41734182834625244,0,0,1,0.9999231100082396,0.9999231100082396,0.9999231100082396,0.9998670896566181
5900,/home/yaxin/datasets/TacAct-original/21_1_R_1.xlsx,21,1,80,203.53619384765625,2.34901762008667,745.8250122070312,872.0,0.3988795578479767,0,0,1,0.999894380569458,0.999894380569458,0.999894380569458,0.999830267370271
5901,/home/yaxin/datasets/TacAct-original/21_1_R_10.xlsx,21,1,80,171.0352325439453,2.6341300010681152,709.6500244140625,851.0,0.406463623046875,0,0,1,0.999915599822998,0.999915599822998,0.999915599822998,0.9998826691298746
